step,learning_rate,ce_loss,ratio_loss,byte_boundary_loss,total_loss
1,2.1739130434782607e-06,5.559050351381302,1.2298728823661804,0.47939660027623177,5.588441775031388
2,4.347826086956521e-06,5.532586753368378,1.232019692659378,0.47969392128288746,5.562024086434394
3,6.521739130434782e-06,5.448847591876984,1.2304802313446999,0.4796299785375595,5.478253496289254
4,8.695652173913043e-06,5.279311090707779,1.2298445776104927,0.48048969358205795,5.308712879195809
5,1.0869565217391305e-05,5.073767334222794,1.22906444221735,0.48047618195414543,5.103153384886682
6,1.3043478260869564e-05,4.841754585504532,1.2126495614647865,0.4802767261862755,4.87081034399569
7,1.5217391304347825e-05,4.681894689798355,1.1953900456428528,0.4803146533668041,4.71060563724488
8,1.7391304347826085e-05,4.602903634309769,1.1273547112941742,0.4800736326724291,4.6302514648623765
9,1.956521739130435e-05,4.6037962436676025,1.0462507829070091,0.4791536759585142,4.6295127960853275
10,2.173913043478261e-05,4.489982396364212,1.013000838458538,0.4779334235936403,4.515021747369319
11,2.391304347826087e-05,4.415794670581818,0.9836950972676277,0.475461196154356,4.440223184488714
12,2.6086956521739128e-05,4.334111720323563,0.9531901068985462,0.472457068040967,4.357900093141944
13,2.8260869565217392e-05,4.271653831005096,0.9351175539195538,0.46834225952625275,4.295039604678751
14,3.043478260869565e-05,4.208901345729828,0.9122119098901749,0.4641997776925564,4.231787581704557
15,3.260869565217392e-05,4.162934422492981,0.8822275884449482,0.46035892702639103,4.185182563532144
16,3.478260869565217e-05,4.0904181599617,0.8623492941260338,0.45662550814449787,4.112231400925666
17,3.695652173913043e-05,4.066659227013588,0.8572708629071712,0.45404728315770626,4.088345117103309
18,3.91304347826087e-05,4.002905249595642,0.8642145246267319,0.4513851385563612,4.024703391473741
19,4.130434782608695e-05,3.978532537817955,0.8860250823199749,0.4500754214823246,4.000753793679178
20,4.347826086956522e-05,3.941397115588188,0.9433248080313206,0.4498109892010689,3.964761721640825
21,4.5652173913043474e-05,3.85997311770916,0.9984852708876133,0.45074149779975414,3.8844502381049097
22,4.782608695652174e-05,3.860087811946869,0.9846524111926556,0.4531006310135126,3.884311866480857
23,5e-05,3.796968087553978,0.9990103580057621,0.4545433185994625,3.8214937279000876
24,5.2173913043478256e-05,3.696137249469757,1.0027806982398033,0.45583014376461506,3.7207511648721994
25,5.434782608695652e-05,3.6263578981161118,0.9859950058162212,0.4569376837462187,3.6506471750698983
26,5.6521739130434784e-05,3.562141314148903,0.9782320708036423,0.45665919594466686,3.586272547524423
27,5.8695652173913045e-05,3.5068851858377457,0.974265031516552,0.4563126880675554,3.530933613348752
28,6.08695652173913e-05,3.4094676077365875,0.9605859182775021,0.455402422696352,3.4332333503291013
29,6.304347826086956e-05,3.376231998205185,0.9569549337029457,0.4529650900512934,3.3999007477797565
30,6.521739130434783e-05,3.3310100734233856,0.9619584381580353,0.44881086610257626,3.354737350847572
31,6.73913043478261e-05,3.3038073778152466,1.0082764104008675,0.4445162881165743,3.32841806890443
32,6.956521739130434e-05,3.267017975449562,1.023752324283123,0.4418593682348728,3.2919116156175736
33,7.17391304347826e-05,3.2378446459770203,1.018728844821453,0.44006153754889965,3.2626198382489386
34,7.391304347826086e-05,3.1590114682912827,1.0190730690956116,0.4398382119834423,3.1837913117930294
