step,learning_rate,ce_loss,ratio_loss,byte_boundary_loss,total_loss
1,2.1739130434782607e-06,5.581848621368408,1.0038650445640087,0.30115155689418316,5.616983500104398
2,4.347826086956521e-06,5.559019178152084,1.0036415718495846,0.30127324908971786,5.594155672043562
3,6.521739130434782e-06,5.488615095615387,0.9995938949286938,0.3007669039070606,5.523645318709313
4,8.695652173913043e-06,5.338408142328262,1.0056972317397594,0.30045137740671635,5.373544655833394
5,1.0869565217391305e-05,5.151342332363129,1.002305794507265,0.29959685914218426,5.186368291210383
6,1.3043478260869564e-05,4.94097027182579,1.0108958519995213,0.2982288394123316,4.976099630836397
7,1.5217391304347825e-05,4.77958482503891,1.0123839937150478,0.29713040217757225,4.81468902502209
8,1.7391304347826085e-05,4.654424786567688,1.0163965225219727,0.29570214822888374,4.689537824429571
9,1.956521739130435e-05,4.558383673429489,1.0277048200368881,0.2937979903072119,4.5936276693455875
10,2.173913043478261e-05,4.459445029497147,1.0399837866425514,0.2915537916123867,4.494822394810617
11,2.391304347826087e-05,4.4449762403965,1.0499508753418922,0.2888513207435608,4.480417823940515
12,2.6086956521739128e-05,4.410497039556503,1.0643383711576462,0.28561894223093987,4.446064754091203
13,2.8260869565217392e-05,4.371120512485504,1.0846011713147163,0.2816437426954508,4.406894723046571
14,3.043478260869565e-05,4.295583188533783,1.078166238963604,0.27676551043987274,4.330984788835049
15,3.260869565217392e-05,4.232145994901657,1.0771579295396805,0.27155186235904694,4.267266746610403
16,3.478260869565217e-05,4.135051786899567,1.1043124124407768,0.26561047323048115,4.170418558809906
17,3.695652173913043e-05,4.094812631607056,1.1189797446131706,0.2606861349195242,4.130226533245295
18,3.91304347826087e-05,4.015448063611984,1.1512416899204254,0.255263589322567,4.051236076876521
19,4.130434782608695e-05,3.9883752912282944,1.1803020685911179,0.2516809683293104,4.024565381016583
20,4.347826086956522e-05,3.948086366057396,1.236976183950901,0.24785267375409603,3.985218523424119
21,4.5652173913043474e-05,3.863723248243332,1.3233916908502579,0.24501177947968245,3.902441671034321
22,4.782608695652174e-05,3.871052175760269,1.374788649380207,0.24414680339396,3.910755288917571
23,5e-05,3.8108819723129272,1.4028714820742607,0.2436186708509922,3.851120335496962
24,5.2173913043478256e-05,3.708459436893463,1.416656255722046,0.244724465534091,3.7490287852846085
25,5.434782608695652e-05,3.6400861144065857,1.4272801131010056,0.2471459088847041,3.680989012112841
26,5.6521739130434784e-05,3.5745332092046738,1.4351100027561188,0.25054511427879333,3.6157626649737358
27,5.8695652173913045e-05,3.5163178890943527,1.4379160702228546,0.2559222485870123,3.5578723229281604
28,6.08695652173913e-05,3.4173742681741714,1.4374554827809334,0.2618309296667576,3.459214924313128
29,6.304347826086956e-05,3.3736703395843506,1.436287060379982,0.2682214714586735,3.415807154364884
30,6.521739130434783e-05,3.3252812922000885,1.4320518746972084,0.27425916120409966,3.3676352877542377
31,6.73913043478261e-05,3.2917007505893707,1.4280997812747955,0.277887811884284,3.334157136809081
32,6.956521739130434e-05,3.252768948674202,1.4230928868055344,0.2815725300461054,3.295309432912618
33,7.17391304347826e-05,3.2260933965444565,1.4154756367206573,0.2839100621640682,3.2685984123870733
34,7.391304347826086e-05,3.145668938755989,1.2210339307785034,0.2885270696133375,3.184515970852226
35,7.608695652173914e-05,3.0900491178035736,1.1702596619725227,0.2905612662434578,3.127982374355197
36,7.82608695652174e-05,3.046866297721863,1.069156974554062,0.2902937736362219,3.082764125894755
37,8.043478260869565e-05,3.0518593043088913,1.047478698194027,0.2871510796248913,3.0871664322540164
38,8.26086956521739e-05,2.9746348708868027,1.0453488230705261,0.28377835638821125,3.0097307651676237
39,8.478260869565218e-05,2.952935054898262,1.2377371415495872,0.2762404531240463,2.991501820385456
