step,learning_rate,ce_loss,ratio_loss,byte_boundary_loss,total_loss
1,2.1739130434782607e-06,5.559047847986221,1.0968890339136124,0.47939660027623177,5.585779594667256
2,4.347826086956521e-06,5.532550126314163,1.0984335541725159,0.4796948414295912,5.55931574581191
3,6.521739130434782e-06,5.448877602815628,1.0976729914546013,0.4796298108994961,5.475627360753715
4,8.695652173913043e-06,5.2792840003967285,1.097401574254036,0.4804919380694628,5.306036951262503
5,1.0869565217391305e-05,5.073943376541138,1.0968648195266724,0.48047831282019615,5.100685456059874
6,1.3043478260869564e-05,4.841638803482056,1.086093284189701,0.4802840519696474,4.868163509685546
7,1.5217391304347825e-05,4.681456297636032,1.07690017670393,0.4803281519562006,4.707797582689673
8,1.7391304347826085e-05,4.5986515283584595,1.043472409248352,0.4800922330468893,4.624321898873895
9,1.956521739130435e-05,4.601489782333374,0.999688658863306,0.4792025666683912,4.626275581177324
10,2.173913043478261e-05,4.490229547023773,0.9828329123556614,0.47800314985215664,4.514666236769408
11,2.391304347826087e-05,4.414972364902496,0.9685363471508026,0.4755673445761204,4.4390987652912735
12,2.6086956521739128e-05,4.333240747451782,0.9462538585066795,0.47261374816298485,4.356891962103545
13,2.8260869565217392e-05,4.271462559700012,0.9192284494638443,0.46852956525981426,4.294532424341887
14,3.043478260869565e-05,4.208642542362213,0.906013410538435,0.4644308537244797,4.2314071191102265
15,3.260869565217392e-05,4.162642449140549,0.892271626740694,0.4606032110750675,4.185093913786113
16,3.478260869565217e-05,4.090270519256592,0.8896552361547947,0.4568979758769274,4.112632603738457
17,3.695652173913043e-05,4.066271796822548,0.8938434720039368,0.45433842204511166,4.088692050483077
18,3.91304347826087e-05,4.002514258027077,0.9096059948205948,0.4517184104770422,4.025223562028259
19,4.130434782608695e-05,3.977807968854904,0.9387920163571835,0.4504158962517977,4.0010879681445655
20,4.347826086956522e-05,3.941464990377426,1.005986262112856,0.45019375160336494,3.966086653135717
21,4.5652173913043474e-05,3.859426826238632,1.0657235234975815,0.45115154050290585,3.885252812113613
22,4.782608695652174e-05,3.859682023525238,1.047052450478077,0.45354387164115906,3.885158511251211
23,5e-05,3.796900600194931,1.0629642382264137,0.4550132714211941,3.8227100176736712
24,5.2173913043478256e-05,3.6955782771110535,1.0660212188959122,0.4563468601554632,3.7214621700905264
25,5.434782608695652e-05,3.6257140934467316,1.0447002872824669,0.4574365112930536,3.6511824643053115
26,5.6521739130434784e-05,3.5613565891981125,1.0358563661575317,0.4571606907993555,3.5866453234292566
27,5.8695652173913045e-05,3.50634728372097,1.0304981842637062,0.45683460496366024,3.5315255934558807
